-1	-0.995833	-0.999851	-0.998383	0.800381	-1	-0.866667
-1	-0.996567	-0.999998	-0.998383	0.425345	-1	-0.866667
-1	-0.998067	-0.999998	0.425345	-0.998383	-1	-0.866667
-1	-0.9979	-0.999887	0.679591	-0.998383	-1	-0.866667
-1	-0.9981	-0.999962	0.824582	-0.998383	-1	-0.866667
-1	-0.9923	-0.999973	-0.998383	0.219806	-1	-0.866667
-1	-0.998167	-0.999973	0.219806	-0.998383	-1	-0.866667
-1	-0.998167	-0.99997	0.613489	-0.998383	-1	-0.866667
-1	-0.9964	-0.999833	-0.998383	0.788113	-1	-0.866667
-1	-0.996433	-0.99997	-0.998383	0.43328	-1	-0.866667
-1	-0.996433	-0.999896	-0.998383	0.0422827	-1	-0.866667
-1	-0.9981	-0.999896	0.0422827	-0.998383	-1	-0.866667
-1	-0.9976	-0.999787	-0.998383	0.714839	-1	-0.866667
-1	-0.998133	-0.999787	0.714839	-0.998383	-1	-0.866667
-1	-0.9923	-0.999976	-0.998383	0.137804	-1	-0.866667
-1	-0.998167	-0.999976	0.137804	-0.998383	-1	-0.866667
-1	-0.997567	-0.999977	-0.998383	0.559197	-1	-0.866667
-1	-0.9981	-0.999977	0.559197	-0.998383	-1	-0.866667
-1	-0.998067	-0.999919	0.750393	-0.998383	-1	-0.866667
-1	-0.985333	-0.999977	-0.998383	0.838041	-1	-0.866667
-1	-0.9983	-0.999977	0.838041	-0.998383	-1	-0.866667
-1	-0.985333	-0.999957	-0.998383	0.493706	-1	-0.866667
-1	-0.9983	-0.999957	0.493706	-0.998383	-1	-0.866667
-1	-0.996233	-0.999902	-0.998383	0.814084	-1	-0.866667
-1	-0.9983	-0.999902	0.814084	-0.998383	-1	-0.866667
-1	-0.997267	-0.999829	-0.998383	0.55697	-1	-0.866667
-1	-0.9978	-0.999829	0.55697	-0.998383	-1	-0.866667
-1	-0.997567	-0.999776	0.464073	-0.998383	-1	-0.866667
-1	-0.995633	-0.998476	-0.998383	0.662623	-1	-0.866667
-1	-0.9978	-0.999998	0.324788	-0.998383	-1	-0.866667
-0.961962	-0.964766	-0.876069	-0.999359	0.0865644	-0.788235	-0.952941
-1	-0.997267	-0.999587	-0.998383	0.329091	-1	-0.866667
-1	-0.9978	-0.999587	0.329091	-0.998383	-1	-0.866667
-1	-0.997567	-0.999998	0.33611	-0.998383	-1	-0.866667
-0.993994	-0.956266	-0.999992	-0.656672	0.249897	-0.788235	-0.952941
-0.993994	-0.945766	-0.999994	-0.656703	0.835996	-0.788235	-0.952941
-0.921922	-0.938166	-0.968712	0.0865949	-0.999359	-0.788235	-0.952941
-0.891892	-0.883865	-0.968712	-0.999359	0.0865949	-0.788235	-0.952941
-1	-0.9949	-0.99961	-0.998383	0.0770733	-1	-0.866667
-1	-0.997567	-0.99961	0.0770733	-0.998383	-1	-0.866667
-0.993994	-0.994033	-0.999996	0.0788128	-0.657496	-0.85098	-0.952941
-0.993994	-0.984966	-0.999996	-0.656733	0.137804	-0.788235	-0.952941
-0.993994	-0.984966	-0.999994	-0.656764	0.664393	-0.788235	-0.952941
-0.993994	-0.994033	-0.999996	0.147387	-0.657435	-0.85098	-0.952941
-0.993994	-0.9888	-0.999996	-0.657435	0.147387	-0.788235	-0.952941
-0.993994	-0.994033	-0.999996	0.774472	-0.656764	-0.85098	-0.952941
-0.993994	-0.994033	-0.999996	0.0443275	-0.657404	-0.85098	-0.952941
0.73974	0.160653	-0.999296	0.188586	-0.657221	-0.85098	-0.952941
-0.993994	-0.994033	-0.999994	0.119829	-0.657404	-0.85098	-0.952941
-0.993994	-0.994033	-0.999996	0.666529	-0.656916	-0.85098	-0.952941
-0.993994	-0.976966	-0.999996	-0.656916	0.666529	-0.788235	-0.952941
-0.993994	-0.994033	-0.999976	0.591547	-0.931487	-0.85098	-0.952941
-0.993994	-0.956466	-0.999976	-0.931487	0.591547	-0.788235	-0.952941
-0.993994	-0.987033	-0.999962	-0.931334	0.261341	-0.788235	-0.952941
-0.903904	-0.887498	-0.59514	-0.999359	0.315267	-0.788235	-0.952941
-1	-0.9985	-0.976664	-0.949218	0.677119	-0.843137	-0.952941
-0.995996	-0.994033	-0.976667	0.267597	-0.94931	-0.984314	-0.952941
-1	-0.9985	-0.976667	-0.94931	0.267597	-0.843137	-0.952941
-1	-0.997067	-0.999596	-0.998383	0.385031	-1	-0.866667
-1	-0.9976	-0.999596	0.385031	-0.998383	-1	-0.866667
-0.993994	-0.963299	-0.998937	-0.948211	0.126513	-0.788235	-0.952941
-0.993994	-0.994033	-0.997079	0.410666	-0.949065	-0.85098	-0.952941
-0.991992	-0.9927	-0.99981	0.0983139	-0.948608	-0.85098	-0.952941
89.1942	2233.48	-0.96848	-0.94815	0.753017	-0.788235	-0.952941
-0.993994	-0.977233	-0.999931	-0.997559	0.793668	-0.796078	-0.952941
-0.98999	-0.924232	-0.999926	-0.997559	0.793698	-0.764706	-0.952941
-0.94995	0.145386	-0.993851	-0.997559	0.643732	-0.796078	-0.952941
-0.981982	-0.960866	-0.999719	0.647089	-0.997559	-0.764706	-0.952941
-0.985986	-0.699362	-0.999719	-0.997559	0.647089	-0.796078	-0.952941
-0.997998	-0.993267	-0.999871	-0.998383	0.68777	-1	-0.866667
-0.997998	-0.995967	-0.999871	0.68777	-0.998383	-1	-0.866667
-0.997998	-0.993233	-0.999928	-0.998383	0.84036	-1	-0.866667
-0.961962	-0.949232	-0.999046	0.146777	-0.997559	-0.788235	-0.952941
-0.961962	-0.220254	-0.999046	-0.997559	0.146777	-0.788235	-0.952941
-0.913914	0.977066	-0.999153	-0.997559	0.146838	-0.788235	-0.952941
-0.973974	-0.957033	-0.999368	0.147173	-0.997559	-0.788235	-0.952941
-0.991992	-0.969033	-0.999608	0.147204	-0.997559	-0.788235	-0.952941
-0.991992	-0.9714	-0.999608	-0.997559	0.147204	-0.788235	-0.952941
-0.997998	-0.984766	-0.99996	-0.998383	0.140124	-1	-0.866667
-0.997998	-0.9957	-0.99996	0.140124	-0.998383	-1	-0.866667
-0.997998	-0.9883	-0.999814	-0.998383	0.142596	-1	-0.866667
-0.997998	-0.996033	-0.999814	0.142596	-0.998383	-1	-0.866667
-0.97998	-0.679861	-0.998422	-0.997559	0.146868	-0.788235	-0.952941
-0.977978	-0.960266	-0.998446	0.146929	-0.997559	-0.788235	-0.952941
-0.977978	-0.615694	-0.998446	-0.997559	0.146929	-0.788235	-0.952941
-0.987988	-0.966266	-0.999634	0.147387	-0.997559	-0.788235	-0.952941
-0.98999	-0.9753	-0.99689	0.0435035	-0.997559	-0.788235	-0.952941
-0.997998	-0.995033	-0.999969	0.124712	-0.998383	-1	-0.866667
-0.997998	-0.995167	-0.999972	0.704585	-0.998383	-1	-0.866667
-0.997998	-0.987566	-0.999943	-0.998383	0.465843	-1	-0.866667
-0.927928	-0.925465	-0.99578	0.147143	-0.997559	-0.788235	-0.952941
-0.997998	-0.995633	-0.999973	0.170977	-0.998383	-1	-0.866667
-0.991992	-0.983	-0.99995	-0.997559	0.760037	-0.788235	-0.952941
-0.95996	-0.947499	-0.995702	0.147326	-0.997559	-0.788235	-0.952941
-0.961962	-0.220254	-0.995702	-0.997559	0.147326	-0.788235	-0.952941
-0.991992	-0.944999	-0.99965	-0.997559	0.147997	-0.788235	-0.952941
-0.997998	-0.9955	-0.999413	0.623926	-0.998383	-1	-0.866667
-0.987988	-0.890265	-0.999677	-0.997559	0.148089	-0.788235	-0.952941
-0.991992	-0.968266	-0.999659	0.14815	-0.997559	-0.788235	-0.952941
-0.98999	-0.967099	-0.999671	0.14818	-0.997559	-0.788235	-0.952941
-0.98999	-0.912732	-0.999663	-0.997559	0.148211	-0.788235	-0.952941
-0.997998	-0.990933	-0.999737	-0.998383	0.258076	-1	-0.866667
-0.997998	-0.995967	-0.999737	0.258076	-0.998383	-1	-0.866667
-0.98999	-0.966866	-0.999648	0.148272	-0.997559	-0.788235	-0.952941
-0.98999	-0.911499	-0.999648	-0.997559	0.148272	-0.788235	-0.952941
-0.98999	-0.967133	-0.999676	0.148302	-0.997559	-0.788235	-0.952941
-0.921922	0.768263	-0.998936	-0.997559	0.148394	-0.788235	-0.952941
-0.921922	0.77553	-0.999071	-0.997559	0.148516	-0.788235	-0.952941
-0.97998	-0.959766	-0.999437	0.148547	-0.997559	-0.788235	-0.952941
-0.991992	-0.967633	-0.999634	0.148577	-0.997559	-0.788235	-0.952941
-0.987988	-0.964933	-0.999648	0.148608	-0.997559	-0.788235	-0.952941
