Started on 2018-03-06 18:00
Finished on 2018-03-06 18:00

starting model selection with feature subset 1 of 127
0.06847426470588234559 0.62341007710303997236 : gamma= 2.0 nu= 0.601 features= ('octets',)
0.06131827731092436007 0.90119489312624745381 : gamma= 2.0 nu= 0.801 features= ('octets',)
0.93329831932773110736 0.03931064572425829046 : gamma= 5.0 nu= 0.001 features= ('octets',)
0.62112657563025208685 0.26496334530494736192 : gamma= 5.0 nu= 0.201 features= ('octets',)
0.22498686974789916526 0.42053790970504523195 : gamma= 5.0 nu= 0.401 features= ('octets',)
0.06840861344537814415 0.62812050531659013863 : gamma= 5.0 nu= 0.601 features= ('octets',)
0.06118697478991595717 0.90123852314369945482 : gamma= 5.0 nu= 0.801 features= ('octets',)
0.93638392857142838110 0.00196335078534031404 : gamma= 10.0 nu= 0.001 features= ('octets',)
0.61219800420168069000 0.26500697532239936294 : gamma= 10.0 nu= 0.201 features= ('octets',)
0.22597163865546218697 0.42053790970504523195 : gamma= 10.0 nu= 0.401 features= ('octets',)
0.06840861344537814415 0.62886194159362518441 : gamma= 10.0 nu= 0.601 features= ('octets',)
0.06105567226890755428 0.90128213793783773511 : gamma= 10.0 nu= 0.801 features= ('octets',)
starting model selection with feature subset 3 of 127
0.24336922268907562605 0.21664110672273717562 : gamma= 0.1 nu= 0.001 features= ('duration',)
0.16622899159663864777 0.20541391276919385156 : gamma= 0.1 nu= 0.201 features= ('duration',)
0.05495010504201681273 0.43572080564212545273 : gamma= 0.1 nu= 0.401 features= ('duration',)
0.03387605042016806484 0.61540270536554830816 : gamma= 0.1 nu= 0.601 features= ('duration',)
0.01549369747899159711 0.89961889956144691638 : gamma= 0.1 nu= 0.801 features= ('duration',)
0.88629201680672264896 0.01217277486910994799 : gamma= 0.3 nu= 0.001 features= ('duration',)
0.10359768907563024487 0.20493463717971668880 : gamma= 0.3 nu= 0.201 features= ('duration',)
0.05626313025210084168 0.42830549902631687154 : gamma= 0.3 nu= 0.401 features= ('duration',)
0.03413865546218487756 0.61784630603245138669 : gamma= 0.3 nu= 0.601 features= ('duration',)
0.00866596638655462229 0.90294402143929730631 : gamma= 0.3 nu= 0.801 features= ('duration',)
0.88445378151260500843 0.04917101444509802688 : gamma= 0.5 nu= 0.001 features= ('duration',)
0.09893644957983192822 0.20471686767530253293 : gamma= 0.5 nu= 0.201 features= ('duration',)
0.05363707983193276990 0.42538384063504358634 : gamma= 0.5 nu= 0.401 features= ('duration',)
0.03374474789915966194 0.62342951727480766522 : gamma= 0.5 nu= 0.601 features= ('duration',)
0.01299894957983193169 0.85146439145107410962 : gamma= 0.5 nu= 0.801 features= ('duration',)
0.88537289915966388421 0.04912738442764601893 : gamma= 1.0 nu= 0.001 features= ('duration',)
0.09381565126050420145 0.20057443652426171221 : gamma= 1.0 nu= 0.201 features= ('duration',)
0.05534401260504202141 0.44196894078618065294 : gamma= 1.0 nu= 0.401 features= ('duration',)
0.03282563025210084168 0.62713802308828670018 : gamma= 1.0 nu= 0.601 features= ('duration',)
0.00932247899159663850 0.84701324671876698780 : gamma= 1.0 nu= 0.801 features= ('duration',)
0.88589810924369749578 0.04912738442764601893 : gamma= 2.0 nu= 0.001 features= ('duration',)
0.09407825630252100724 0.20868779297267478490 : gamma= 2.0 nu= 0.201 features= ('duration',)
0.05744485294117648161 0.42216709352838660552 : gamma= 2.0 nu= 0.401 features= ('duration',)
0.03230042016806723010 0.63054229097476710564 : gamma= 2.0 nu= 0.601 features= ('duration',)
0.01076680672268907554 0.82441469402966005564 : gamma= 2.0 nu= 0.801 features= ('duration',)
0.92686449579831931000 0.00226874568419052798 : gamma= 5.0 nu= 0.001 features= ('duration',)
0.10005252100840335283 0.23005713918614942304 : gamma= 5.0 nu= 0.201 features= ('duration',)
0.05980829831932773372 0.41841807847679174381 : gamma= 5.0 nu= 0.401 features= ('duration',)
0.03426995798319328046 0.63246298603474093714 : gamma= 5.0 nu= 0.601 features= ('duration',)
0.01247373949579832011 0.81948404535816798955 : gamma= 5.0 nu= 0.801 features= ('duration',)
0.97150735294117640528 0.00292321116928446773 : gamma= 10.0 nu= 0.001 features= ('duration',)
0.09913340336134453257 0.23045096631506900575 : gamma= 10.0 nu= 0.201 features= ('duration',)
0.06099002100840336671 0.41702339457976950188 : gamma= 10.0 nu= 0.401 features= ('duration',)
0.03243172268907563299 0.63621500007916131914 : gamma= 10.0 nu= 0.601 features= ('duration',)
0.01299894957983193169 0.82214486749018700351 : gamma= 10.0 nu= 0.801 features= ('duration',)
starting model selection with feature subset 4 of 127
0.93651523109243706156 0.00117801047120418847 : gamma= 0.1 nu= 0.001 features= ('srcport',)
0.48371848739495793001 0.08675962935493339301 : gamma= 0.1 nu= 0.201 features= ('srcport',)
0.48293067226890751265 0.26479401638515714934 : gamma= 0.1 nu= 0.401 features= ('srcport',)
0.48371848739495793001 0.23698520841934503367 : gamma= 0.1 nu= 0.601 features= ('srcport',)
0.01247373949579832011 0.78792174668649350711 : gamma= 0.1 nu= 0.801 features= ('srcport',)
0.92660189075630250422 0.45649843687013536009 : gamma= 0.3 nu= 0.001 features= ('srcport',)
0.48096113445378146922 0.54692167848604744673 : gamma= 0.3 nu= 0.201 features= ('srcport',)
0.48174894957983188659 0.60645684677673727947 : gamma= 0.3 nu= 0.401 features= ('srcport',)
0.48253676470588230396 0.46259194881556525702 : gamma= 0.3 nu= 0.601 features= ('srcport',)
0.01247373949579832011 0.78761638223427099526 : gamma= 0.3 nu= 0.801 features= ('srcport',)
0.92647058823529426785 0.02421465968586387560 : gamma= 0.5 nu= 0.001 features= ('srcport',)
0.48056722689075626054 0.54971320799065648277 : gamma= 0.5 nu= 0.201 features= ('srcport',)
0.48096113445378146922 0.55369118168233455446 : gamma= 0.5 nu= 0.401 features= ('srcport',)
0.48056722689075626054 0.70011315489173797655 : gamma= 0.5 nu= 0.601 features= ('srcport',)
0.07904411764705882026 0.78726737254128253962 : gamma= 0.5 nu= 0.801 features= ('srcport',)
0.75709033613445386734 0.43367987684948033911 : gamma= 1.0 nu= 0.001 features= ('srcport',)
0.48056722689075626054 0.55315917253373181328 : gamma= 1.0 nu= 0.201 features= ('srcport',)
0.48056722689075626054 0.63533816764887485196 : gamma= 1.0 nu= 0.401 features= ('srcport',)
0.48096113445378146922 0.61516473452367459451 : gamma= 1.0 nu= 0.601 features= ('srcport',)
0.12670693277310923763 0.78757273699350516249 : gamma= 1.0 nu= 0.801 features= ('srcport',)
0.72163865546218486369 0.30222499388022783240 : gamma= 2.0 nu= 0.001 features= ('srcport',)
0.48135504201680667791 0.47826457875872752101 : gamma= 2.0 nu= 0.201 features= ('srcport',)
0.48056722689075626054 0.63664674848284463771 : gamma= 2.0 nu= 0.401 features= ('srcport',)
0.48056722689075626054 0.70438777007681074860 : gamma= 2.0 nu= 0.601 features= ('srcport',)
0.12670693277310923763 0.78818332888812570047 : gamma= 2.0 nu= 0.801 features= ('srcport',)
0.70588235294117651630 0.10389893424624502272 : gamma= 5.0 nu= 0.001 features= ('srcport',)
0.48371848739495793001 0.09906003648723860078 : gamma= 5.0 nu= 0.201 features= ('srcport',)
0.48371848739495793001 0.18246038284807497565 : gamma= 5.0 nu= 0.401 features= ('srcport',)
0.48371848739495793001 0.25089937815807644705 : gamma= 5.0 nu= 0.601 features= ('srcport',)
0.12749474789915965500 0.78909916344845809633 : gamma= 5.0 nu= 0.801 features= ('srcport',)
0.68927258403361346684 0.37794825352054350898 : gamma= 10.0 nu= 0.001 features= ('srcport',)
0.48371848739495793001 0.09923454133373278696 : gamma= 10.0 nu= 0.201 features= ('srcport',)
0.48174894957983188659 0.33860945988900376102 : gamma= 10.0 nu= 0.401 features= ('srcport',)
0.48056722689075626054 0.70866247660176673318 : gamma= 10.0 nu= 0.601 features= ('srcport',)
0.12756039915966385645 0.79119270401371799561 : gamma= 10.0 nu= 0.801 features= ('srcport',)
starting model selection with feature subset 5 of 127
0.96218487394957996628 0.00191972076788830717 : gamma= 0.1 nu= 0.001 features= ('dstport',)
0.48844537815126043423 0.27035174380015319917 : gamma= 0.1 nu= 0.201 features= ('dstport',)
0.48726365546218480818 0.67127837168999482387 : gamma= 0.1 nu= 0.401 features= ('dstport',)
0.48805147058823522555 0.46849586961049022316 : gamma= 0.1 nu= 0.601 features= ('dstport',)
0.25393907563025208685 0.78714831100377657958 : gamma= 0.1 nu= 0.801 features= ('dstport',)
0.95883665966386544266 0.54620662421188903579 : gamma= 0.3 nu= 0.001 features= ('dstport',)
0.48844537815126043423 0.23386656034704284002 : gamma= 0.3 nu= 0.201 features= ('dstport',)
0.48883928571428564291 0.24195537681355339110 : gamma= 0.3 nu= 0.401 features= ('dstport',)
0.48923319327731085160 0.47942760948911783414 : gamma= 0.3 nu= 0.601 features= ('dstport',)
0.31263130252100840289 0.63980654517244361923 : gamma= 0.3 nu= 0.801 features= ('dstport',)
0.96198792016806733418 0.00191972076788830717 : gamma= 0.5 nu= 0.001 features= ('dstport',)
0.48686974789915959949 0.63633692359966820273 : gamma= 0.5 nu= 0.201 features= ('dstport',)
0.48686974789915959949 0.71739354945567512800 : gamma= 0.5 nu= 0.401 features= ('dstport',)
0.48686974789915959949 0.77925493144028368242 : gamma= 0.5 nu= 0.601 features= ('dstport',)
0.31118697478991597105 0.82837755097069931676 : gamma= 0.5 nu= 0.801 features= ('dstport',)
0.78794642857142860315 0.43669528040735156038 : gamma= 1.0 nu= 0.001 features= ('dstport',)
0.48765756302521001686 0.39205172516681713324 : gamma= 1.0 nu= 0.201 features= ('dstport',)
0.48686974789915959949 0.72267217263481464684 : gamma= 1.0 nu= 0.401 features= ('dstport',)
0.48686974789915959949 0.78448989415534364777 : gamma= 1.0 nu= 0.601 features= ('dstport',)
0.31118697478991597105 0.83260922118744284948 : gamma= 1.0 nu= 0.801 features= ('dstport',)
0.75932247899159666105 0.00209424083769633486 : gamma= 2.0 nu= 0.001 features= ('dstport',)
0.48923319327731085160 0.14519039189681270940 : gamma= 2.0 nu= 0.201 features= ('dstport',)
0.48726365546218480818 0.69535959903009214589 : gamma= 2.0 nu= 0.401 features= ('dstport',)
0.48686974789915959949 0.78667118190155027602 : gamma= 2.0 nu= 0.601 features= ('dstport',)
0.31118697478991597105 0.83492132286943621100 : gamma= 2.0 nu= 0.801 features= ('dstport',)
0.74625787815126054525 0.00213785563183450673 : gamma= 5.0 nu= 0.001 features= ('dstport',)
0.49002100840336126897 0.10068765230925492971 : gamma= 5.0 nu= 0.201 features= ('dstport',)
0.49002100840336126897 0.18126456109968350217 : gamma= 5.0 nu= 0.401 features= ('dstport',)
0.49002100840336126897 0.24408566645841173193 : gamma= 5.0 nu= 0.601 features= ('dstport',)
0.31315651260504201447 0.64429903642512742490 : gamma= 5.0 nu= 0.801 features= ('dstport',)
0.73325892857142860315 0.03128270728977516901 : gamma= 10.0 nu= 0.001 features= ('dstport',)
0.49002100840336126897 0.10151659219421538261 : gamma= 10.0 nu= 0.201 features= ('dstport',)
0.48923319327731085160 0.28385707622252343008 : gamma= 10.0 nu= 0.401 features= ('dstport',)
0.48923319327731085160 0.34785613115920055449 : gamma= 10.0 nu= 0.601 features= ('dstport',)
0.31748949579831931000 0.64739650886788469020 : gamma= 10.0 nu= 0.801 features= ('dstport',)
starting model selection with feature subset 6 of 127
0.60891544117647067313 0.08459860383944153850 : gamma= 0.1 nu= 0.001 features= ('tcpflags',)
0.03925945378151260434 0.96919813630102713553 : gamma= 0.1 nu= 0.201 features= ('tcpflags',)
0.03925945378151260434 0.97007073665006726682 : gamma= 0.1 nu= 0.401 features= ('tcpflags',)
0.03774947478991597105 0.97417195829055591716 : gamma= 0.1 nu= 0.601 features= ('tcpflags',)
0.02849264705882353227 0.99223478551568689010 : gamma= 0.1 nu= 0.801 features= ('tcpflags',)
0.60064338235294123525 0.09751284543221423740 : gamma= 0.3 nu= 0.001 features= ('tcpflags',)
0.03925945378151260434 0.96919813630102713553 : gamma= 0.3 nu= 0.201 features= ('tcpflags',)
0.03925945378151260434 0.97007073665006726682 : gamma= 0.3 nu= 0.401 features= ('tcpflags',)
0.03774947478991597105 0.97417195829055591716 : gamma= 0.3 nu= 0.601 features= ('tcpflags',)
0.02849264705882353227 0.99223478551568689010 : gamma= 0.3 nu= 0.801 features= ('tcpflags',)
0.60753676470588235947 0.10383944153577662206 : gamma= 0.5 nu= 0.001 features= ('tcpflags',)
0.03925945378151260434 0.96919813630102713553 : gamma= 0.5 nu= 0.201 features= ('tcpflags',)
0.03925945378151260434 0.97007073665006726682 : gamma= 0.5 nu= 0.401 features= ('tcpflags',)
0.03774947478991597105 0.97417195829055591716 : gamma= 0.5 nu= 0.601 features= ('tcpflags',)
0.02849264705882353227 0.99223478551568689010 : gamma= 0.5 nu= 0.801 features= ('tcpflags',)
0.61029411764705887578 0.00021815008726003491 : gamma= 1.0 nu= 0.001 features= ('tcpflags',)
0.58941701680672275998 0.12347189898052511603 : gamma= 1.0 nu= 0.201 features= ('tcpflags',)
0.58862920168067234261 0.12434449932956526119 : gamma= 1.0 nu= 0.401 features= ('tcpflags',)
0.58711922268907568156 0.12844572097005391154 : gamma= 1.0 nu= 0.601 features= ('tcpflags',)
0.57786239495798319421 0.14650854819518480121 : gamma= 1.0 nu= 0.801 features= ('tcpflags',)
0.59926470588235292158 0.11675368312854932096 : gamma= 2.0 nu= 0.001 features= ('tcpflags',)
0.03925945378151260434 0.96919813630102713553 : gamma= 2.0 nu= 0.201 features= ('tcpflags',)
0.03925945378151260434 0.97007073665006726682 : gamma= 2.0 nu= 0.401 features= ('tcpflags',)
0.03774947478991597105 0.97417195829055591716 : gamma= 2.0 nu= 0.601 features= ('tcpflags',)
0.02849264705882353227 0.99223478551568689010 : gamma= 2.0 nu= 0.801 features= ('tcpflags',)
0.60891544117647056211 0.01945898778359511638 : gamma= 5.0 nu= 0.001 features= ('tcpflags',)
0.03925945378151260434 0.96919813630102713553 : gamma= 5.0 nu= 0.201 features= ('tcpflags',)
0.03925945378151260434 0.97273216771463966168 : gamma= 5.0 nu= 0.401 features= ('tcpflags',)
0.03755252100840335977 0.99123129511429064475 : gamma= 5.0 nu= 0.601 features= ('tcpflags',)
0.02731092436974790622 0.99223478551568689010 : gamma= 5.0 nu= 0.801 features= ('tcpflags',)
0.60891544117647056211 0.01945898778359511638 : gamma= 10.0 nu= 0.001 features= ('tcpflags',)
0.58981092436974791315 0.12347189898052511603 : gamma= 10.0 nu= 0.201 features= ('tcpflags',)
0.58862920168067234261 0.12818394086534187770 : gamma= 10.0 nu= 0.401 features= ('tcpflags',)
0.57786239495798319421 0.14550505779378863913 : gamma= 10.0 nu= 0.601 features= ('tcpflags',)
0.57668067226890762367 0.14650854819518480121 : gamma= 10.0 nu= 0.801 features= ('tcpflags',)
starting model selection with feature subset 7 of 127
0.00000000000000000000 1.00000000000000000000 : gamma= 0.1 nu= 0.001 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 0.1 nu= 0.201 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 0.1 nu= 0.401 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 0.1 nu= 0.601 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 0.1 nu= 0.801 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 0.3 nu= 0.001 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 0.3 nu= 0.201 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 0.3 nu= 0.401 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 0.3 nu= 0.601 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 0.3 nu= 0.801 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 0.5 nu= 0.001 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 0.5 nu= 0.201 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 0.5 nu= 0.401 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 0.5 nu= 0.601 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 0.5 nu= 0.801 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 1.0 nu= 0.001 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 1.0 nu= 0.201 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 1.0 nu= 0.401 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 1.0 nu= 0.601 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 1.0 nu= 0.801 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 2.0 nu= 0.001 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 2.0 nu= 0.201 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 2.0 nu= 0.401 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 2.0 nu= 0.601 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 2.0 nu= 0.801 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 5.0 nu= 0.001 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 5.0 nu= 0.201 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 5.0 nu= 0.401 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 5.0 nu= 0.601 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 5.0 nu= 0.801 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 10.0 nu= 0.001 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 10.0 nu= 0.201 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 10.0 nu= 0.401 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 10.0 nu= 0.601 features= ('protocol',)
0.00000000000000000000 1.00000000000000000000 : gamma= 10.0 nu= 0.801 features= ('protocol',)
starting model selection with feature subset 8 of 127
0.94839810924369749578 0.03944153577661430737 : gamma= 0.1 nu= 0.001 features= ('packets', 'octets')
0.58994222689075637156 0.26950094323652523665 : gamma= 0.1 nu= 0.201 features= ('packets', 'octets')
0.17318802521008402895 0.42123664458677229083 : gamma= 0.1 nu= 0.401 features= ('packets', 'octets')
0.03643644957983193516 0.57072731817578414848 : gamma= 0.1 nu= 0.601 features= ('packets', 'octets')
0.02665441176470588133 0.60658067321147368656 : gamma= 0.1 nu= 0.801 features= ('packets', 'octets')
0.94518119747899154159 0.03970331588132634815 : gamma= 0.3 nu= 0.001 features= ('packets', 'octets')
0.58560924369747902052 0.26954457325397723766 : gamma= 0.3 nu= 0.201 features= ('packets', 'octets')
0.18277310924369746803 0.42080034441225222519 : gamma= 0.3 nu= 0.401 features= ('packets', 'octets')
0.03637079831932773372 0.82212299158820567602 : gamma= 0.3 nu= 0.601 features= ('packets', 'octets')
0.02626050420168067265 0.90285607635527065362 : gamma= 0.3 nu= 0.801 features= ('packets', 'octets')
0.94334296218487390107 0.03970331588132634815 : gamma= 0.5 nu= 0.001 features= ('packets', 'octets')
0.58633140756302526420 0.26954457325397723766 : gamma= 0.5 nu= 0.201 features= ('packets', 'octets')
0.18835346638655461882 0.41879336360945990103 : gamma= 0.5 nu= 0.401 features= ('packets', 'octets')
0.03656775210084033806 0.57897063605440934886 : gamma= 0.5 nu= 0.601 features= ('packets', 'octets')
0.02626050420168067265 0.65285607635527076464 : gamma= 0.5 nu= 0.801 features= ('packets', 'octets')
0.93690913865546232575 0.03944153577661430737 : gamma= 1.0 nu= 0.001 features= ('packets', 'octets')
0.59880514705882359472 0.26954457325397723766 : gamma= 1.0 nu= 0.201 features= ('packets', 'octets')
0.19682247899159666105 0.41709183859877313472 : gamma= 1.0 nu= 0.401 features= ('packets', 'octets')
0.03676470588235294240 0.58154467007425325598 : gamma= 1.0 nu= 0.601 features= ('packets', 'octets')
0.02573529411764706107 0.60784586760101266822 : gamma= 1.0 nu= 0.801 features= ('packets', 'octets')
0.92240021008403350056 0.03970331588132634815 : gamma= 2.0 nu= 0.001 features= ('packets', 'octets')
0.60031512605042025577 0.26954457325397723766 : gamma= 2.0 nu= 0.201 features= ('packets', 'octets')
0.20122111344537815802 0.41709183859877313472 : gamma= 2.0 nu= 0.401 features= ('packets', 'octets')
0.03722426470588235253 0.63710993302959784135 : gamma= 2.0 nu= 0.601 features= ('packets', 'octets')
0.02566964285714285962 0.91441500154059929262 : gamma= 2.0 nu= 0.801 features= ('packets', 'octets')
0.89994747899159655002 0.01767015706806282505 : gamma= 5.0 nu= 0.001 features= ('packets', 'octets')
0.59283088235294123525 0.26954457325397723766 : gamma= 5.0 nu= 0.201 features= ('packets', 'octets')
0.20726102941176471894 0.41787717891290926397 : gamma= 5.0 nu= 0.401 features= ('packets', 'octets')
0.03801207983193276296 0.58381268503937966408 : gamma= 5.0 nu= 0.601 features= ('packets', 'octets')
0.02534138655462184891 0.62377047383477712827 : gamma= 5.0 nu= 0.801 features= ('packets', 'octets')
0.89659926470588247049 0.00183246073298429322 : gamma= 10.0 nu= 0.001 features= ('packets', 'octets')
0.60005252100840333895 0.26958820327142923867 : gamma= 10.0 nu= 0.201 features= ('packets', 'octets')
0.20850840336134454645 0.41792080893036126499 : gamma= 10.0 nu= 0.401 features= ('packets', 'octets')
0.03807773109243697829 0.58407446514409167015 : gamma= 10.0 nu= 0.601 features= ('packets', 'octets')
0.02560399159663865817 0.62542841449795327780 : gamma= 10.0 nu= 0.801 features= ('packets', 'octets')
starting model selection with feature subset 9 of 127
0.86383928571428580945 0.16265268983776817735 : gamma= 0.1 nu= 0.001 features= ('packets', 'duration')
0.37657563025210089025 0.27041881772091158620 : gamma= 0.1 nu= 0.201 features= ('packets', 'duration')
0.06394432773109243184 0.41967707697759981667 : gamma= 0.1 nu= 0.401 features= ('packets', 'duration')
0.02409401260504201794 0.49051927027958530658 : gamma= 0.1 nu= 0.601 features= ('packets', 'duration')
0.00682773109243697482 0.79618601184495596534 : gamma= 0.1 nu= 0.801 features= ('packets', 'duration')
